Id,SalePrice
2412,154407.16
2413,129114.15
2414,153873.53
2415,137081.64
2416,127276.17
2417,142514.82
2418,141539.18
2419,132528.29
2420,126086.71
2421,129415.93
2422,105672.59
2423,106833.56
2424,160631.61
2425,215614.35
2426,130834.16
2427,129626.5
2428,182446.27
2429,112960.29
2430,133294.04
2431,107440.46
2432,151155.79
2433,152065.42
2434,138574.23
2435,151689.12
2436,109331.86
2437,96037.24
2438,120503.12
2439,99065.04
2440,129852.88
2441,85870.95
2442,97766.3
2443,131531.65
2444,125634.87
2445,92043.04
2446,131392.72
2447,193946.16
2448,134954.32
2449,124752.71
2450,150024.55
2451,130715.59
2452,197081.05
2453,97089.18
2454,109357.49
2455,127035.77
2456,116363.39
2457,134479.04
2458,128665.27
2459,105387.48
2460,141677.47
2461,130993.76
2462,128386.76
2463,123555.39
2464,177409.04
2465,137686.16
2466,115260.8
2467,140321.18
2468,81518.51
2469,76920.05
2470,188054.42
2471,204820.43
2472,152099.58
2473,117103.25
2474,60974.53
2475,237882.37
2476,115082.97
2477,115609.98
2478,142799.67
2479,96297.81
2480,153538.27
2481,115410.7
2482,127814.86
2483,106684.57
2484,127486.85
2485,128862.95
2486,140547.72
2487,162611.88
2488,177876.3
2489,151529.31
2490,141096.62
2491,104531.53
2492,186770.04
2493,166534.52
2494,145529.32
2495,85478.96
2496,243792.07
2497,153441.6
2498,115719.43
2499,86708.85
2500,134840.91
2501,136457.39
2502,148666.09
2503,100198.53
2504,167810.25
2505,236782.96
2506,267639.14
2507,293733.19
2508,265781.83
2509,226341.44
2510,229172.33
2511,180088.99
2512,200986.72
2513,211827.3
2514,252721.18
2515,154304.12
2516,181573.03
2517,158378.86
2518,156653.08
2519,236221.02
2520,218659.49
2521,180106.56
2522,228637.02
2523,110851.33
2524,137883.85
2525,148639.8
2526,134724.74
2527,114113.68
2528,131560.94
2529,129723.69
2530,138688.91
2531,252962.71
2532,226852.1
2533,197893.07
2534,237350.98
2535,281886.28
2536,239763.74
2537,243187.91
2538,185206.28
2539,190243.14
2540,188739.81
2541,185084.02
2542,158306.2
2543,116505.4
2544,127173.93
2545,137653.46
2546,136684.86
2547,149496.14
2548,172337.51
2549,166685.33
2550,1154753.74
2551,143398.39
2552,134225.15
2553,78076.45
2554,94415.28
2555,128343.41
2556,105270.18
2557,111342.82
2558,164206.25
2559,115887.67
2560,162727.05
2561,158288.85
2562,147172.68
2563,147888.33
2564,199532.87
2565,133061.82
2566,143296.92
2567,117387.96
2568,195119.52
2569,229778.48
2570,120105.05
2571,169524.03
2572,146490.96
2573,194931.17
2574,261043.46
2575,137024.4
2576,104086.07
2577,127165.03
2578,76902.9
2579,63771.15
2580,89749.62
2581,118815.3
2582,108693.86
2583,266984.53
2584,168822.7
2585,194614.79
2586,220889.9
2587,213362.73
2588,147544.77
2589,150548.93
2590,213481.59
2591,243491.68
2592,218070.44
2593,245902.42
2594,191746.55
2595,197098.87
2596,298604.11
2597,185040.51
2598,290471.04
2599,306854.15
2600,135246.53
2601,139760.83
2602,85066.26
2603,99567.7
2604,89521.01
2605,77726.3
2606,145608.17
2607,248936.12
2608,204023.33
2609,178507.68
2610,110884.47
2611,106497.84
2612,159601.59
2613,135950.45
2614,126807.86
2615,159009.97
2616,155207.66
2617,184342.04
2618,196791.73
2619,210951.3
2620,199013.66
2621,174626.59
2622,187621.27
2623,240810.85
2624,330243.69
2625,257158.46
2626,191305.89
2627,159785.64
2628,454223.98
2629,491357.78
2630,382445.11
2631,454251.99
2632,378868.65
2633,287684.39
2634,375276.87
2635,166277.7
2636,183780.6
2637,180379.9
2638,262765.62
2639,195205.7
2640,156102.82
2641,111971.43
2642,181138.22
2643,105607.63
2644,119959.03
2645,111665.29
2646,97910.85
2647,105490.53
2648,143537.95
2649,164769.43
2650,141640.03
2651,140904.14
2652,379376.74
2653,241051.43
2654,244888.77
2655,370046.12
2656,310691.89
2657,306483.81
2658,273187.63
2659,298077.25
2660,333282.85
2661,325334.0
2662,326946.73
2663,275488.36
2664,253789.14
2665,310297.9
2666,283922.9
2667,177552.26
2668,182691.05
2669,185645.15
2670,287771.05
2671,189693.91
2672,213963.67
2673,210659.13
2674,201786.4
2675,194644.86
2676,196207.31
2677,203816.6
2678,274123.61
2679,267056.42
2680,286332.09
2681,385362.46
2682,334185.11
2683,547874.2
2684,325212.61
2685,337905.2
2686,242713.85
2687,299186.27
2688,205179.9
2689,210034.66
2690,377442.02
2691,177978.22
2692,136096.48
2693,201263.11
2694,129811.7
2695,194680.17
2696,182590.26
2697,187237.56
2698,179659.97
2699,171228.26
2700,162915.4
2701,150472.13
2702,113312.82
2703,135937.8
2704,143922.61
2705,113140.05
2706,110147.66
2707,127634.34
2708,127446.57
2709,102326.84
2710,130653.64
2711,232343.25
2712,427094.9
2713,182089.08
2714,156899.75
2715,164206.22
2716,147471.86
2717,187392.53
2718,224585.88
2719,148387.89
2720,181521.89
2721,130872.82
2722,139541.09
2723,145655.62
2724,124268.07
2725,131446.34
2726,149159.24
2727,183170.15
2728,189785.92
2729,148092.48
2730,143683.07
2731,137326.66
2732,134959.07
2733,166622.65
2734,152728.73
2735,131398.32
2736,138705.25
2737,124367.05
2738,138100.05
2739,157050.27
2740,146073.03
2741,141839.75
2742,162810.99
2743,143997.56
2744,162731.13
2745,148965.58
2746,133984.65
2747,156289.19
2748,130595.72
2749,127184.18
2750,115972.66
2751,131082.14
2752,189246.55
2753,152295.8
2754,232284.06
2755,140510.27
2756,99021.22
2757,68753.06
2758,107227.13
2759,183538.1
2760,121970.35
2761,143019.0
2762,135154.06
2763,200098.89
2764,150789.98
2765,326451.21
2766,126631.02
2767,85564.18
2768,122737.55
2769,131330.86
2770,140897.68
2771,105836.2
2772,103617.66
2773,178932.75
2774,143587.55
2775,114171.81
2776,144977.62
2777,156799.35
2778,124066.02
2779,124895.02
2780,93184.23
2781,95018.21
2782,94879.8
2783,97193.95
2784,131865.25
2785,142031.68
2786,73666.46
2787,124429.06
2788,73121.25
2789,172658.08
2790,101292.25
2791,107266.32
2792,62286.99
2793,149062.17
2794,87404.8
2795,117830.96
2796,95061.84
2797,172405.44
2798,103688.1
2799,124921.05
2800,64578.77
2801,105867.95
2802,123450.79
2803,156319.45
2804,134915.21
2805,108544.42
2806,82161.1
2807,170717.54
2808,157270.46
2809,132999.07
2810,125928.01
2811,165398.94
2812,170931.25
2813,162363.84
2814,161079.48
2815,93724.29
2816,231366.97
2817,166857.87
2818,128500.73
2819,182025.38
2820,143125.72
2821,115808.47
2822,205828.22
2823,391497.61
2824,178632.7
2825,158674.17
2826,147119.69
2827,141994.86
2828,185933.4
2829,245558.42
2830,220749.6
2831,177746.64
2832,249528.52
2833,287508.6
2834,220014.55
2835,232500.11
2836,189967.91
2837,150316.57
2838,154913.91
2839,164578.22
2840,212745.7
2841,201221.59
2842,227190.58
2843,146301.31
2844,182124.82
2845,132348.66
2846,208733.85
2847,220026.27
2848,212051.93
2849,194303.79
2850,288938.46
2851,204786.83
2852,241631.64
2853,245648.02
2854,143631.01
2855,205555.04
2856,202789.14
2857,184955.75
2858,210558.77
2859,112838.09
2860,127556.99
2861,119551.49
2862,197414.03
2863,127405.44
2864,246942.44
2865,147676.99
2866,148505.87
2867,108307.59
2868,96871.26
2869,103856.15
2870,119674.08
2871,88478.25
2872,57737.73
2873,101622.66
2874,138694.02
2875,108703.42
2876,177913.81
2877,162056.19
2878,150489.57
2879,126852.45
2880,100737.08
2881,130417.62
2882,157680.17
2883,175562.96
2884,194339.39
2885,177482.21
2886,222498.62
2887,93731.34
2888,148169.07
2889,62642.66
2890,84278.95
2891,130345.67
2892,49159.88
2893,82668.04
2894,59222.68
2895,285620.76
2896,254072.94
2897,219816.26
2898,155108.83
2899,209873.79
2900,163722.27
2901,195684.61
2902,176497.0
2903,334482.97
2904,349508.8
2905,73333.6
2906,213796.04
2907,117135.34
2908,135482.36
2909,157770.28
2910,84225.46
2911,84840.75
2912,155464.62
2913,82302.4
2914,80912.57
2915,90073.69
2916,86790.49
2917,163327.45
2918,115842.7
2919,239939.09
