Id,SalePrice
1630,336094.34
1631,208119.78
1632,213221.32
1633,183730.26
1634,193753.67
1635,180923.82
1636,159306.46
1637,187179.06
1638,185624.49
1639,191532.42
1640,261448.8
1641,174617.38
1642,230222.74
1643,221739.7
1644,232461.64
1645,198389.36
1646,162634.88
1647,153646.26
1648,129665.88
1649,139494.36
1650,118224.77
1651,123611.85
1652,98973.7
1653,104136.01
1654,145089.89
1655,136211.97
1656,141193.76
1657,151520.28
1658,146753.14
1659,120647.87
1660,160436.8
1661,409731.23
1662,358794.5
1663,357247.92
1664,484344.04
1665,297158.45
1666,316633.97
1667,346458.73
1668,315411.87
1669,288665.66
1670,315116.22
1671,258642.37
1672,436526.93
1673,292401.98
1674,250889.03
1675,192669.31
1676,195883.22
1677,217534.95
1678,453190.35
1679,369184.97
1680,311611.8
1681,235774.32
1682,298140.25
1683,173507.95
1684,173891.18
1685,173635.27
1686,174714.61
1687,175945.91
1688,187702.12
1689,194152.35
1690,199332.61
1691,185377.95
1692,265972.5
1693,172260.41
1694,188480.21
1695,174575.98
1696,277923.91
1697,184559.66
1698,359786.43
1699,347557.77
1700,245742.74
1701,260445.67
1702,223913.76
1703,231465.28
1704,280770.47
1705,233053.31
1706,386794.26
1707,205734.98
1708,200652.92
1709,268732.39
1710,229731.9
1711,271513.91
1712,245411.49
1713,273929.68
1714,230524.6
1715,206931.18
1716,181283.65
1717,178278.04
1718,132846.52
1719,195945.2
1720,241072.78
1721,159170.12
1722,118418.93
1723,153071.83
1724,207011.88
1725,236325.84
1726,185615.3
1727,159796.36
1728,169169.29
1729,163806.05
1730,169270.85
1731,114042.75
1732,130666.58
1733,114308.32
1734,119826.74
1735,126114.69
1736,112505.04
1737,336960.93
1738,250997.46
1739,257806.91
1740,228346.14
1741,200651.18
1742,174663.26
1743,173813.61
1744,310397.91
1745,214758.24
1746,188054.16
1747,216367.64
1748,223859.62
1749,147696.05
1750,125374.11
1751,246441.26
1752,122167.86
1753,147625.38
1754,184585.18
1755,163722.1
1756,131012.14
1757,121117.31
1758,147521.69
1759,163722.29
1760,160669.99
1761,142778.02
1762,180271.86
1763,171805.29
1764,116949.85
1765,167076.72
1766,181784.77
1767,236582.43
1768,147772.68
1769,179037.92
1770,154917.3
1771,121390.46
1772,133732.88
1773,133906.39
1774,135951.96
1775,142057.93
1776,126091.73
1777,108943.53
1778,150245.01
1779,118065.98
1780,170055.43
1781,124507.17
1782,93251.09
1783,148146.57
1784,117203.83
1785,110357.15
1786,150864.11
1787,173146.56
1788,62032.09
1789,100655.31
1790,78160.62
1791,194507.04
1792,152353.7
1793,130290.06
1794,158102.6
1795,133242.95
1796,132556.2
1797,110466.56
1798,123139.77
1799,111422.09
1800,129635.57
1801,128049.06
1802,141406.38
1803,150274.58
1804,144321.96
1805,134478.56
1806,126011.63
1807,132522.28
1808,121831.16
1809,118193.71
1810,146217.06
1811,92696.92
1812,99798.68
1813,123451.3
1814,94521.3
1815,60690.86
1816,97879.34
1817,111457.74
1818,145505.87
1819,119879.81
1820,58533.44
1821,110802.45
1822,160590.33
1823,50540.32
1824,126847.91
1825,140783.18
1826,101293.85
1827,95965.19
1828,134179.86
1829,119649.34
1830,145740.7
1831,141653.15
1832,83017.8
1833,136392.99
1834,116521.12
1835,115768.14
1836,130051.49
1837,82555.05
1838,114799.01
1839,113037.48
1840,159247.79
1841,141822.08
1842,81819.99
1843,128857.79
1844,137879.36
1845,144127.19
1846,147450.15
1847,163786.01
1848,54473.14
1849,109631.04
1850,121947.3
1851,158886.39
1852,124028.58
1853,139685.26
1854,164030.4
1855,149469.45
1856,226680.33
1857,143754.46
1858,135401.93
1859,119168.59
1860,147340.79
1861,119425.34
1862,343075.17
1863,315036.57
1864,315798.85
1865,326184.47
1866,324632.53
1867,232802.73
1868,301468.15
1869,204492.13
1870,220087.2
1871,260108.63
1872,171814.83
1873,241014.55
1874,152415.44
1875,184399.1
1876,202288.32
1877,210908.29
1878,196216.43
1879,129699.42
1880,134346.57
1881,247556.66
1882,251011.51
1883,185036.49
1884,204848.79
1885,240140.47
1886,289264.59
1887,214305.72
1888,271950.12
1889,166782.1
1890,124655.07
1891,138983.16
1892,109090.69
1893,134766.5
1894,123860.66
1895,138635.98
1896,130812.43
1897,109644.31
1898,117702.45
1899,141270.76
1900,144681.05
1901,167484.47
1902,133524.51
1903,219005.01
1904,131840.54
1905,176118.93
1906,130821.9
1907,181832.84
1908,117035.26
1909,134278.99
1910,121275.76
1911,212961.72
1912,316158.16
1913,143328.13
1914,65572.93
1915,291469.95
1916,65728.55
1917,246242.87
1918,142902.17
1919,179528.31
1920,153518.92
1921,390169.51
1922,298195.95
1923,230533.45
1924,228931.38
1925,196381.33
1926,385231.46
1927,134314.51
1928,147143.76
1929,123786.95
1930,135637.6
1931,145211.81
1932,144190.85
1933,183432.74
1934,182387.17
1935,170840.54
1936,191798.17
1937,184765.2
1938,168742.42
1939,221394.19
1940,173905.88
1941,169008.79
1942,184335.68
1943,203083.96
1944,343109.91
1945,357979.49
1946,132154.53
1947,271160.26
1948,158488.35
1949,236603.19
1950,184284.09
1951,261001.95
1952,214112.48
1953,170770.02
1954,190368.47
1955,134877.72
1956,274935.31
1957,155822.55
1958,330833.2
1959,144050.96
1960,111999.18
1961,124237.48
1962,96334.42
1963,105674.7
1964,105461.1
1965,143149.97
1966,128514.57
1967,285686.97
1968,418605.21
1969,368424.61
1970,405364.68
1971,425020.29
1972,353660.44
1973,281262.62
1974,320283.9
1975,493534.0
1976,273673.96
1977,335093.55
1978,360781.06
1979,312113.73
1980,199093.23
1981,339261.69
1982,224927.79
1983,209518.26
1984,159843.35
1985,239180.49
1986,212437.93
1987,188394.68
1988,177052.6
1989,191058.76
1990,216310.99
1991,235737.79
1992,224101.81
1993,167932.07
1994,230969.53
1995,182681.71
1996,255357.1
1997,296354.87
1998,331239.9
1999,268993.01
2000,325549.05
2001,274545.47
2002,238175.56
2003,258195.04
2004,282509.31
2005,207791.52
2006,222140.15
2007,254825.74
2008,216939.41
2009,197943.66
2010,184824.94
2011,132788.11
2012,177122.82
2013,179584.28
2014,181672.61
2015,197837.37
2016,194282.67
2017,196539.64
2018,121690.98
2019,137251.77
2020,103285.7
2021,103910.07
2022,180616.93
2023,144358.05
2024,269130.19
2025,341949.44
2026,177569.98
2027,164211.9
2028,152066.61
2029,171942.72
2030,267689.84
2031,239342.93
2032,254134.19
2033,255849.62
2034,164547.1
2035,217050.15
2036,191675.22
2037,200259.81
2038,307933.02
2039,217547.3
2040,282302.04
2041,273373.6
2042,205970.44
2043,173915.11
2044,151875.15
2045,203183.14
2046,147558.19
2047,139490.4
2048,142059.53
2049,137880.3
2050,169044.09
2051,99067.98
2052,120631.67
2053,146789.95
2054,97411.24
2055,157348.51
2056,158438.55
2057,111722.94
2058,218489.23
2059,140513.87
2060,166163.7
2061,172324.92
2062,126474.91
2063,118874.24
2064,137809.45
2065,118729.34
2066,169305.04
2067,121867.53
2068,140260.52
2069,86592.62
2070,123581.64
2071,96949.17
2072,134060.09
2073,134754.43
2074,180011.87
2075,144793.81
2076,122574.27
2077,151613.8
2078,124587.81
2079,131537.06
2080,122459.55
2081,126771.93
2082,115744.13
2083,152455.44
2084,117953.32
2085,111303.13
2086,113764.68
2087,119450.27
2088,95189.78
2089,80111.17
2090,127710.88
2091,106891.08
2092,126573.4
2093,114802.05
2094,101979.55
2095,145588.63
2096,86841.98
2097,94939.42
2098,150062.7
2099,59908.13
2100,70146.18
2101,115925.61
2102,123604.24
2103,100783.61
2104,136995.4
2105,130173.64
2106,69007.51
2107,194407.84
2108,117203.52
2109,109603.8
2110,125183.46
2111,117787.67
2112,136787.61
2113,111239.52
2114,110441.86
2115,154162.37
2116,109932.5
2117,148293.29
2118,117577.8
2119,110869.36
2120,113470.21
2121,89030.65
2122,114061.24
2123,82777.75
2124,151785.95
2125,126568.39
2126,143502.6
2127,151423.64
2128,128058.07
2129,96436.54
2130,139658.27
2131,143779.82
2132,115299.29
2133,125932.0
2134,120839.98
2135,98662.87
2136,71856.18
2137,107056.1
2138,127095.9
2139,151867.57
2140,134474.46
2141,158026.25
2142,128225.84
2143,147702.42
2144,105867.93
2145,137819.68
2146,180159.73
2147,140267.82
2148,131609.78
2149,149504.5
2150,224812.5
2151,116156.48
2152,166271.13
2153,166473.14
2154,104602.51
2155,146301.31
2156,267671.78
2157,232177.08
2158,238753.35
2159,210993.49
2160,185722.42
2161,247263.79
2162,407095.86
2163,335207.19
2164,242364.05
2165,199471.09
2166,163322.0
2167,219526.51
2168,189168.85
2169,193328.7
2170,210763.83
2171,156808.99
2172,127622.59
2173,186841.92
2174,220528.71
2175,299476.54
2176,321781.17
2177,244190.28
2178,210319.85
2179,140121.85
2180,203284.39
2181,191389.0
2182,231280.67
2183,192473.22
2184,120958.26
2185,123380.35
2186,157026.01
2187,162598.75
2188,158750.09
2189,298564.97
2190,83939.39
2191,81487.81
2192,94121.05
2193,105889.51
2194,114749.01
2195,108993.95
2196,101553.3
2197,119132.64
2198,157493.72
2199,184515.82
2200,132006.36
2201,136875.31
2202,197879.83
2203,138777.53
2204,160947.31
2205,107467.33
2206,120452.98
2207,226562.02
2208,256976.01
2209,205655.86
2210,119918.73
2211,114947.9
2212,117970.32
2213,106307.26
2214,130699.97
2215,103009.77
2216,138662.27
2217,70212.87
2218,80719.28
2219,71838.71
2220,71692.28
2221,290047.45
2222,252347.68
2223,281876.16
2224,216724.67
2225,125098.97
2226,190355.06
2227,212160.11
2228,276408.11
2229,247054.72
2230,163757.39
2231,214351.47
2232,182378.65
2233,177855.0
2234,239528.88
2235,216771.69
2236,266808.65
2237,332826.49
2238,204172.16
2239,98406.34
2240,158524.3
2241,149731.95
2242,126577.05
2243,127488.44
2244,106081.36
2245,102802.82
2246,137167.45
2247,117892.15
2248,129428.54
2249,125265.18
2250,135132.78
2251,105627.26
2252,178851.78
2253,165844.84
2254,186719.16
2255,188698.25
2256,180639.64
2257,220386.45
2258,165102.46
2259,186522.64
2260,141465.26
2261,177918.96
2262,205056.05
2263,328321.25
2264,392956.18
2265,153519.13
2266,284910.45
2267,336560.71
2268,366462.87
2269,150710.25
2270,191339.41
2271,215769.83
2272,194599.57
2273,168714.11
2274,181784.85
2275,155510.56
2276,188818.04
2277,168881.63
2278,147963.85
2279,117853.64
2280,118570.0
2281,177466.2
2282,192513.63
2283,104250.77
2284,103698.35
2285,135039.06
2286,123144.38
2287,350381.1
2288,276957.84
2289,367455.02
2290,411503.9
2291,310661.68
2292,439272.46
2293,474903.15
2294,390960.32
2295,451581.9
2296,273948.77
2297,323596.5
2298,331290.73
2299,349606.34
2300,324346.24
2301,303057.36
2302,249338.23
2303,227096.92
2304,223677.09
2305,193886.38
2306,190611.13
2307,196783.49
2308,225570.8
2309,265873.23
2310,218312.89
2311,190763.52
2312,177557.66
2313,174283.37
2314,175590.73
2315,181066.33
2316,202646.69
2317,192097.27
2318,184667.23
2319,189158.24
2320,190469.32
2321,250804.0
2322,186707.94
2323,188467.5
2324,187726.45
2325,209670.08
2326,175792.55
2327,206443.14
2328,227671.01
2329,191372.84
2330,185074.78
2331,355542.78
2332,397430.69
2333,315480.02
2334,255496.28
2335,257885.76
2336,310170.22
2337,194478.36
2338,275155.09
2339,219234.04
2340,393119.67
2341,203459.98
2342,224565.97
2343,226027.61
2344,217691.31
2345,222041.19
2346,217068.95
2347,203091.96
2348,236092.26
2349,177981.17
2350,294148.01
2351,256779.44
2352,253815.44
2353,226852.29
2354,139832.23
2355,135766.95
2356,152146.25
2357,194748.35
2358,189322.93
2359,134427.62
2360,118990.27
2361,149052.94
2362,243524.7
2363,139824.77
2364,169141.51
2365,227458.64
2366,195826.05
2367,224261.96
2368,214941.35
2369,217966.06
2370,175313.98
2371,160738.49
2372,186685.89
2373,276674.74
2374,294990.02
2375,247153.48
2376,292289.29
2377,335767.46
2378,150337.08
2379,205852.68
2380,138571.1
2381,160056.61
2382,208234.88
2383,210738.95
2384,255777.67
2385,166910.69
2386,131326.32
2387,131425.48
2388,103038.47
2389,122776.28
2390,156305.45
2391,142013.21
2392,117851.57
2393,169436.48
2394,142029.21
2395,208644.44
2396,149044.17
2397,225226.4
2398,130091.63
2399,63709.95
2400,65704.88
2401,118317.53
2402,132757.88
2403,146400.75
2404,149950.23
2405,153765.88
2406,140078.75
2407,124451.07
2408,151180.13
2409,122020.77
2410,171854.9
2411,115688.74
2412,146943.71
2413,129927.13
2414,152681.71
2415,133679.26
2416,125529.86
2417,135105.99
2418,135851.7
2419,134225.54
2420,127387.42
2421,138168.99
2422,107767.56
2423,115596.85
2424,162312.76
2425,170412.98
2426,130874.1
2427,137005.12
2428,178259.15
2429,114643.66
2430,134472.0
2431,108123.11
2432,146153.62
2433,146625.87
2434,141140.85
2435,149743.55
2436,104502.77
2437,106519.53
2438,123388.36
2439,104639.66
2440,124838.99
2441,88161.48
2442,101142.6
2443,133196.41
2444,127849.23
2445,91637.03
2446,132678.37
2447,181063.25
2448,133401.53
2449,118953.69
2450,150562.87
2451,126826.4
2452,200913.14
2453,96362.82
2454,115153.63
2455,118092.77
2456,123490.99
2457,127370.79
2458,124567.97
2459,108181.37
2460,133762.32
2461,128543.97
2462,133533.21
2463,122497.68
2464,171898.9
2465,142038.5
2466,115762.97
2467,136578.89
2468,77975.03
2469,83079.45
2470,187092.34
2471,203662.46
2472,150741.26
2473,116415.66
2474,75569.49
2475,235890.07
2476,116419.53
2477,124661.59
2478,146805.02
2479,102209.82
2480,158201.57
2481,120479.28
2482,127437.31
2483,111318.78
2484,126202.12
2485,128554.22
2486,145297.52
2487,161778.38
2488,175525.53
2489,152898.27
2490,151919.34
2491,99143.95
2492,187902.46
2493,156810.92
2494,143367.39
2495,79998.79
2496,230015.65
2497,152287.1
2498,111555.0
2499,88678.27
2500,138336.09
2501,138172.7
2502,142265.8
2503,98526.22
2504,178236.88
2505,230053.34
2506,269908.98
2507,266330.06
2508,267875.56
2509,220085.13
2510,222909.71
2511,174798.31
2512,208280.95
2513,219778.92
2514,262149.35
2515,154657.16
2516,176702.44
2517,151728.02
2518,150949.37
2519,236375.67
2520,211793.59
2521,183743.55
2522,228117.57
2523,112130.1
2524,137865.15
2525,147232.39
2526,134995.12
2527,115713.05
2528,130812.83
2529,127891.32
2530,132528.18
2531,260935.76
2532,229168.08
2533,197144.24
2534,229766.65
2535,294988.01
2536,247384.74
2537,235444.35
2538,188983.95
2539,188579.37
2540,185836.18
2541,186157.79
2542,164373.2
2543,124037.58
2544,124868.91
2545,138969.0
2546,138249.23
2547,135173.44
2548,161198.71
2549,161071.91
2550,699398.85
2551,144063.26
2552,134491.99
2553,80283.55
2554,96031.91
2555,130934.52
2556,108084.16
2557,107723.94
2558,149327.48
2559,120674.37
2560,157123.42
2561,148937.64
2562,144991.74
2563,150063.12
2564,191580.98
2565,132850.85
2566,147366.47
2567,119763.21
2568,192071.61
2569,217489.1
2570,115254.5
2571,173891.01
2572,146812.57
2573,193948.65
2574,279300.81
2575,137635.01
2576,108233.21
2577,135197.69
2578,80491.34
2579,66749.33
2580,97816.98
2581,114632.69
2582,114361.16
2583,281784.75
2584,171918.86
2585,194143.79
2586,216048.59
2587,203283.66
2588,142040.13
2589,150295.76
2590,225035.07
2591,239626.58
2592,215948.31
2593,246949.98
2594,181812.31
2595,193256.0
2596,295898.05
2597,192739.47
2598,276524.83
2599,313010.09
2600,139153.54
2601,152749.66
2602,84203.52
2603,94380.13
2604,89097.94
2605,77880.8
2606,150361.98
2607,220632.55
2608,209326.21
2609,174210.29
2610,111754.56
2611,117896.47
2612,159134.04
2613,132432.3
2614,128676.68
2615,154163.21
2616,151575.3
2617,181168.96
2618,195184.99
2619,200890.06
2620,195969.01
2621,176540.86
2622,185234.35
2623,238877.18
2624,310997.39
2625,267704.19
2626,185496.85
2627,161284.81
2628,471566.74
2629,461209.36
2630,372806.4
2631,443895.54
2632,426398.72
2633,298522.73
2634,397980.08
2635,164449.07
2636,183316.46
2637,181311.19
2638,257591.94
2639,190239.75
2640,155636.39
2641,107211.7
2642,196335.93
2643,101598.9
2644,119072.04
2645,107810.96
2646,97118.97
2647,102975.71
2648,135493.27
2649,157159.65
2650,130847.81
2651,140522.8
2652,400750.57
2653,243483.03
2654,242565.2
2655,394714.76
2656,315651.06
2657,325066.31
2658,283761.19
2659,297455.34
2660,347369.4
2661,337559.3
2662,342979.69
2663,278344.6
2664,270460.87
2665,324199.0
2666,279059.1
2667,168727.48
2668,177875.04
2669,184104.98
2670,284970.16
2671,184973.1
2672,197303.99
2673,216311.12
2674,200668.5
2675,179649.5
2676,189281.57
2677,200209.45
2678,264183.81
2679,267405.94
2680,286806.17
2681,381126.71
2682,345090.9
2683,562166.98
2684,316911.43
2685,340775.36
2686,248712.03
2687,315423.89
2688,203710.18
2689,200331.24
2690,401820.53
2691,185882.69
2692,137315.96
2693,190157.79
2694,125960.64
2695,192319.53
2696,183156.36
2697,189170.05
2698,181056.43
2699,168464.57
2700,161520.53
2701,150013.43
2702,112034.98
2703,128643.73
2704,142510.12
2705,116645.35
2706,111872.49
2707,124602.1
2708,131573.88
2709,103435.78
2710,129474.64
2711,257973.89
2712,406913.8
2713,174314.1
2714,152912.77
2715,170027.29
2716,144343.17
2717,186613.2
2718,224252.19
2719,154033.59
2720,171358.88
2721,135322.21
2722,157041.53
2723,145513.0
2724,125416.3
2725,132656.65
2726,151853.64
2727,180427.49
2728,182296.79
2729,153096.88
2730,144177.1
2731,133564.52
2732,133633.02
2733,172187.22
2734,154947.85
2735,132264.7
2736,141376.57
2737,125349.17
2738,136193.39
2739,162701.63
2740,144793.76
2741,145766.87
2742,158826.46
2743,146515.59
2744,156659.37
2745,143554.99
2746,139028.36
2747,152773.85
2748,125936.83
2749,128175.37
2750,124099.32
2751,131585.94
2752,183097.72
2753,159155.25
2754,214161.58
2755,138119.78
2756,94045.98
2757,70748.89
2758,101075.15
2759,175453.93
2760,127336.87
2761,147929.95
2762,137902.62
2763,196239.98
2764,151561.88
2765,301418.17
2766,135030.2
2767,88432.37
2768,123635.66
2769,131621.93
2770,134716.31
2771,106841.32
2772,110046.94
2773,176535.6
2774,142859.09
2775,116677.47
2776,138692.6
2777,146789.73
2778,116589.79
2779,133125.28
2780,97892.17
2781,95762.21
2782,92948.52
2783,98481.5
2784,125934.66
2785,140578.02
2786,67668.98
2787,123626.47
2788,75539.48
2789,172123.13
2790,98317.24
2791,110433.01
2792,60658.09
2793,159768.66
2794,93618.72
2795,120431.7
2796,94818.79
2797,184625.81
2798,101771.89
2799,127074.11
2800,64520.98
2801,101004.41
2802,127721.22
2803,152241.19
2804,129726.04
2805,103371.22
2806,79791.08
2807,163828.95
2808,158034.17
2809,134660.66
2810,128497.1
2811,163801.28
2812,160335.83
2813,161910.25
2814,156757.49
2815,95779.4
2816,247639.33
2817,164151.65
2818,129399.05
2819,169379.07
2820,147467.47
2821,106858.31
2822,217423.08
2823,375904.43
2824,180534.79
2825,157686.35
2826,142720.23
2827,141855.06
2828,198468.17
2829,242204.4
2830,222677.42
2831,177769.73
2832,265129.29
2833,295745.97
2834,216282.06
2835,225763.04
2836,192768.51
2837,147298.4
2838,152896.53
2839,172959.07
2840,205211.22
2841,202664.95
2842,229760.63
2843,149985.24
2844,181201.02
2845,128186.75
2846,213438.81
2847,210495.53
2848,206894.71
2849,199203.14
2850,295836.87
2851,213380.26
2852,237143.02
2853,243058.18
2854,142451.7
2855,203042.91
2856,199965.61
2857,188785.45
2858,204763.37
2859,124103.09
2860,126688.7
2861,124435.87
2862,198838.63
2863,128228.13
2864,248902.93
2865,143596.39
2866,140433.49
2867,104796.46
2868,97039.23
2869,109840.97
2870,123787.57
2871,89548.63
2872,53721.46
2873,100704.9
2874,144068.99
2875,108245.74
2876,178324.14
2877,150750.93
2878,154454.96
2879,131187.65
2880,98216.79
2881,139608.03
2882,153929.81
2883,180612.32
2884,202788.14
2885,180445.04
2886,215655.39
2887,91782.97
2888,141809.32
2889,60771.26
2890,85096.68
2891,134898.6
2892,48151.14
2893,80582.23
2894,54232.96
2895,298914.14
2896,261273.45
2897,211248.96
2898,153709.39
2899,209270.11
2900,159500.59
2901,203651.3
2902,170720.0
2903,346911.89
2904,353221.2
2905,92102.23
2906,212425.05
2907,113459.45
2908,132791.89
2909,149497.03
2910,83632.46
2911,82616.77
2912,152610.64
2913,83029.23
2914,78127.16
2915,88887.91
2916,85267.6
2917,165203.16
2918,116118.54
2919,238935.38
